step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,filtered_cgm,predicted_cgm
0,2025-01-01 00:00,0.0,167.5,0.05958,0.0,0.0,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,1.192,0.0,120.0,161.999818241221,167.48059010002044
0,2025-01-01 00:03,3.0,167.4,0.05993,0.0,0.06,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,1.199,0.0,120.0,164.48292566422523,167.4494135386397
0,2025-01-01 00:06,6.0,166.8,0.05,0.0,0.119,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,1.0,-0.113,120.0,165.2933021324833,163.50845756147723
0,2025-01-01 00:09,9.0,164.6,0.05,0.0,0.169,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,1.0,-0.307,120.0,165.20313989714225,156.01402757838008
0,2025-01-01 00:12,12.0,161.4,0.03694,0.0,0.219,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,0.739,-0.502,120.0,164.3748152075909,147.47258891755052
0,2025-01-01 00:15,15.0,157.4,0.03862,0.0,0.256,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,0.772,-0.674,120.0,162.84046399050152,138.904372279657
0,2025-01-01 00:18,18.0,153.2,0.02802,0.0,0.294,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,0.56,-0.978,120.0,160.6328995257652,125.12884678640634
0,2025-01-01 00:21,21.0,149.1,0.0,0.0,0.322,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,0.0,-1.205,120.0,157.8545955058522,113.56995422743555
0,2025-01-01 00:24,24.0,145.7,0.0,0.0,0.322,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,0.0,-1.292,120.0,154.70567041625296,106.7849146830663
0,2025-01-01 00:27,27.0,143.1,0.0,0.0,0.321,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,0.0,-1.241,120.0,151.46897773398663,105.10983085089833
0,2025-01-01 00:30,30.0,141.8,0.0,0.0,0.32,ISO_FUZZY_NORMAL_ADOLESCENT,0.0,0.0,-1.066,120.0,148.4372695510823,108.41731562001593
