step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,filtered_cgm,predicted_cgm
0,2025-01-01 00:00,0.0,166.9,0.08,0.0,0.0,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.0,120.0,161.54349993248545,166.91059010002044
0,2025-01-01 00:03,3.0,166.9,0.08,0.0,0.08,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.0,120.0,163.9748120864247,166.87941399026755
0,2025-01-01 00:06,6.0,166.2,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.113,120.0,164.76392685403692,162.93859504252606
0,2025-01-01 00:09,9.0,164.1,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.307,120.0,164.66120946476738,155.44498934833052
0,2025-01-01 00:12,12.0,160.8,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.502,120.0,163.8241766767251,146.90646414203522
0,2025-01-01 00:15,15.0,156.8,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.674,120.0,162.28379481863294,138.34566732151401
0,2025-01-01 00:18,18.0,152.6,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.977,120.0,160.0732523710721,124.59169401492079
0,2025-01-01 00:21,21.0,148.6,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.203,120.0,157.29647027900018,113.07867583697467
0,2025-01-01 00:24,24.0,145.2,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.288,120.0,154.15593783846313,106.37785294567979
0,2025-01-01 00:27,27.0,142.7,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.234,120.0,150.93764999797975,104.84040576374963
0,2025-01-01 00:30,30.0,141.4,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.054,120.0,147.9380233926129,108.3527119138206
0,2025-01-01 00:33,33.0,141.0,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.783,120.0,145.37275889076892,115.88359187351011
0,2025-01-01 00:36,36.0,141.5,0.0,0.0,0.157,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.47,120.0,143.36130111407257,125.7547001906369
0,2025-01-01 00:39,39.0,142.5,0.0,0.0,0.157,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.167,120.0,141.93970359886498,136.10296125715303
0,2025-01-01 00:42,42.0,143.8,0.08,0.0,0.156,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.086,120.0,141.07821926982015,145.34393449051473
0,2025-01-01 00:45,45.0,145.1,0.08,0.0,0.235,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.267,120.0,140.69896264252932,152.55505480210692
0,2025-01-01 00:48,48.0,146.4,0.08,0.0,0.315,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.374,120.0,140.69084674321738,157.41391443435464
0,2025-01-01 00:51,51.0,147.4,0.08096,0.0,0.394,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.619,0.408,120.0,140.92028988990904,159.72182872633005
0,2025-01-01 00:54,54.0,147.8,0.08,0.0,0.474,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.368,120.0,141.2385610597891,159.28142389235538
0,2025-01-01 00:57,57.0,147.4,0.08,0.0,0.553,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.257,120.0,141.49227629876,155.95221454927204
0,2025-01-01 01:00,60.0,146.3,0.05,0.0,0.631,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.0,0.087,120.0,141.55827830211535,149.99274030803127
0,2025-01-01 01:03,63.0,144.8,0.0,0.0,0.68,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.112,120.0,141.38597863159015,142.4578260571323
0,2025-01-01 01:06,66.0,143.1,0.0,0.0,0.678,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.297,120.0,140.99297344400458,134.96706160288804
0,2025-01-01 01:09,69.0,141.7,0.0,0.0,0.677,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.424,120.0,140.45124019461207,129.30131114518485
0,2025-01-01 01:12,72.0,140.9,0.0,0.0,0.675,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.456,120.0,139.87129144593106,126.93462850438303
0,2025-01-01 01:15,75.0,140.7,0.0,0.0,0.672,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.389,120.0,139.36459395383233,128.34575170682487
0,2025-01-01 01:18,78.0,141.1,0.0,0.0,0.67,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.251,120.0,138.9988344965191,132.66897392760185
0,2025-01-01 01:21,81.0,141.7,0.0,0.0,0.667,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.085,120.0,138.79596162863206,138.35386727651442
