step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,filtered_cgm,predicted_cgm
0,2025-01-01 00:00,0.0,167.8,0.08,0.0,0.0,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.0,120.0,162.23198018777066,167.77059010002046
0,2025-01-01 00:03,3.0,167.7,0.08,0.0,0.08,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.0,120.0,164.74143985622442,167.73941390082132
0,2025-01-01 00:06,6.0,167.1,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.113,120.0,165.56264366797555,163.79856962175825
0,2025-01-01 00:09,9.0,164.9,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.307,120.0,165.47895506983164,156.3048180713331
0,2025-01-01 00:12,12.0,161.7,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.502,120.0,164.6554701925677,147.76580408207568
0,2025-01-01 00:15,15.0,157.7,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.674,120.0,163.12557072042742,139.20385918679648
0,2025-01-01 00:18,18.0,153.5,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.977,120.0,160.92324394182447,125.44684692135979
0,2025-01-01 00:21,21.0,149.5,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.203,120.0,158.15261754268172,113.92810494047873
0,2025-01-01 00:24,24.0,146.0,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.289,120.0,155.0161895457679,107.21810491308415
0,2025-01-01 00:27,27.0,143.5,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.235,120.0,151.79993611472895,105.66770243588158
0,2025-01-01 00:30,30.0,142.2,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.055,120.0,148.80029775625346,109.16351195726673
0,2025-01-01 00:33,33.0,141.9,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.785,120.0,146.2330644360043,116.67510472214215
0,2025-01-01 00:36,36.0,142.3,0.0,0.0,0.157,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.472,120.0,144.21783738144867,126.52528144008534
0,2025-01-01 00:39,39.0,143.3,0.0,0.0,0.157,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.169,120.0,142.79088981797076,136.85238581148147
0,2025-01-01 00:42,42.0,144.6,0.08,0.0,0.156,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.083,120.0,141.92275185139377,146.0735594601179
0,2025-01-01 00:45,45.0,145.9,0.08,0.0,0.235,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.264,120.0,141.53586741081205,153.26788871562118
0,2025-01-01 00:48,48.0,147.2,0.08,0.0,0.315,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.371,120.0,141.51952522972297,158.11460065792068
0,2025-01-01 00:51,51.0,148.2,0.08064,0.0,0.394,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.613,0.405,120.0,141.74055376276397,160.41650007889717
0,2025-01-01 00:54,54.0,148.5,0.08,0.0,0.473,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.365,120.0,142.05064246577965,159.97732495039477
0,2025-01-01 00:57,57.0,148.2,0.08,0.0,0.552,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.255,120.0,142.29680422253477,156.65702908788757
0,2025-01-01 01:00,60.0,147.1,0.05,0.0,0.631,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.0,0.085,120.0,142.35621835056216,150.71366780169777
0,2025-01-01 01:03,63.0,145.5,0.0,0.0,0.68,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.113,120.0,142.1785391994788,143.20054308134797
0,2025-01-01 01:06,66.0,143.9,0.0,0.0,0.678,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.298,120.0,141.78148474214657,135.73475975558372
0,2025-01-01 01:09,69.0,142.5,0.0,0.0,0.676,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.423,120.0,141.23701619694856,130.09399740073292
0,2025-01-01 01:12,72.0,141.7,0.0,0.0,0.674,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.455,120.0,140.65548976751634,127.74881964445626
0,2025-01-01 01:15,75.0,141.5,0.0,0.0,0.672,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.388,120.0,140.14809100074413,129.1746431665834
0,2025-01-01 01:18,78.0,141.9,0.0,0.0,0.67,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.249,120.0,139.78212919987618,133.5030778938658
0,2025-01-01 01:21,81.0,142.5,0.0,0.0,0.667,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.084,120.0,139.57911460387646,139.18200665695838
0,2025-01-01 01:24,84.0,143.2,0.05,0.0,0.664,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.0,0.06,120.0,139.5226118850585,144.49583230934198
0,2025-01-01 01:27,87.0,143.7,0.05,0.0,0.711,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.0,0.149,120.0,139.56697808685544,148.01683828140023
0,2025-01-01 01:30,90.0,143.9,0.05,0.0,0.758,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.0,0.169,120.0,139.65681707771185,149.13768623216606
0,2025-01-01 01:33,93.0,143.8,0.05,0.0,0.805,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.0,0.135,120.0,139.75044707323298,148.22869736496025
0,2025-01-01 01:36,96.0,143.6,0.05,0.0,0.851,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.0,0.07,120.0,139.8226625702332,146.07867657636723
0,2025-01-01 01:39,99.0,143.3,0.0,0.0,0.897,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.0,120.0,139.8623530270982,143.56496776786182
0,2025-01-01 01:42,102.0,142.9,0.0,0.0,0.893,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.056,120.0,139.869668380072,141.41635057755167
0,2025-01-01 01:45,105.0,142.6,0.0,0.0,0.889,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.09,120.0,139.8492681432572,139.95820333636505
0,2025-01-01 01:48,108.0,142.2,0.0,0.0,0.884,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.107,120.0,139.80191849041773,139.06343819054732
0,2025-01-01 01:51,111.0,141.9,0.0,0.0,0.879,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.115,120.0,139.72323923662833,138.43089066860784
0,2025-01-01 01:54,114.0,141.4,0.0,0.0,0.874,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.124,120.0,139.60431866437816,137.72625100392617
0,2025-01-01 01:57,117.0,140.8,0.0,0.0,0.868,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.141,120.0,139.43299294919922,136.6775489426486
0,2025-01-01 02:00,120.0,140.1,0.0,0.0,0.863,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.167,120.0,139.19868597196614,135.20654841964614
0,2025-01-01 02:03,123.0,139.3,0.0,0.0,0.857,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.198,120.0,138.89893373053116,133.4881668363372
0,2025-01-01 02:06,126.0,138.5,0.0,0.0,0.85,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.226,120.0,138.5400754705944,131.8218173084706
0,2025-01-01 02:09,129.0,137.8,0.0,0.0,0.844,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.243,120.0,138.13643247449662,130.5366622885868
0,2025-01-01 02:12,132.0,137.2,0.0,0.0,0.837,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.241,120.0,137.7095868137145,129.9180140223877
0,2025-01-01 02:15,135.0,136.9,0.0,0.0,0.83,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.217,120.0,137.28773781929647,130.14714739760666
0,2025-01-01 02:18,138.0,136.8,0.0,0.0,0.823,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.171,120.0,136.9051192653103,131.31170213092227
0,2025-01-01 02:21,141.0,137.0,0.0,0.0,0.815,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.104,120.0,136.6014644677571,133.48040996027598
0,2025-01-01 02:24,144.0,137.7,0.0,0.0,0.807,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.013,120.0,136.42150987038042,136.72148024112124
