step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,filtered_cgm,predicted_cgm
0,2025-01-01 00:00,0.0,175.0,0.08,0.0,0.0,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.0,120.0,168.03602885151219,175.02059010002046
0,2025-01-01 00:03,3.0,175.0,0.08,0.0,0.08,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,1.6,0.0,120.0,171.20429054171933,174.98941381449217
0,2025-01-01 00:06,6.0,174.3,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.113,120.0,172.29602309998663,171.04854936579167
0,2025-01-01 00:09,9.0,172.2,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.307,120.0,172.3728411665183,163.55470952142892
0,2025-01-01 00:12,12.0,168.9,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.502,120.0,171.66398141309998,155.01549672106023
0,2025-01-01 00:15,15.0,165.0,0.0,0.0,0.16,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.674,120.0,170.22377025707266,146.45333185893355
0,2025-01-01 00:18,18.0,160.7,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.977,120.0,168.09398183709237,132.69632027172642
0,2025-01-01 00:21,21.0,156.7,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.203,120.0,165.3820318251066,121.17890060256669
0,2025-01-01 00:24,24.0,153.3,0.0,0.0,0.159,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.289,120.0,162.2923952431764,114.4732048801865
0,2025-01-01 00:27,27.0,150.8,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.235,120.0,159.1128857548577,112.93209005426405
0,2025-01-01 00:30,30.0,149.5,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-1.055,120.0,156.1419216000944,116.44402643833087
0,2025-01-01 00:33,33.0,149.1,0.0,0.0,0.158,ISO_FUZZY_RESISTANT_ADOLESCENT,0.0,0.0,-0.783,120.0,153.59733057246544,123.97985813022245
