step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,mpc_used,mpc_u0,mpc_usteady,mpc_predicted_final_bg
0,2025-01-01 14:15,855.0,162.5,0.0,0.0,2.247,HYBRID_MPC_BERGMAN,0.0,1.0,0.057,110.0,1,0.0,0.0,111.14
0,2025-01-01 14:18,858.0,158.8,0.0,0.0,2.207,HYBRID_MPC_BERGMAN,0.0,1.0,-0.292,110.0,1,0.0,0.0,111.06
0,2025-01-01 14:21,861.0,155.1,0.0,0.0,2.168,HYBRID_MPC_BERGMAN,0.0,1.0,-0.598,110.0,1,0.0,0.0,110.98
0,2025-01-01 14:24,864.0,151.4,0.0,0.0,2.128,HYBRID_MPC_BERGMAN,0.0,1.0,-0.836,110.0,1,0.0,0.0,110.9
0,2025-01-01 14:27,867.0,148.0,0.0,0.0,2.087,HYBRID_MPC_BERGMAN,0.0,1.0,-1.0,110.0,1,0.0,0.0,110.83
0,2025-01-01 14:30,870.0,144.9,0.0,0.0,2.044,HYBRID_MPC_BERGMAN,0.0,1.0,-1.095,110.0,1,0.0,0.0,110.76
0,2025-01-01 14:33,873.0,142.1,0.0,0.0,2.001,HYBRID_MPC_BERGMAN,0.0,1.0,-1.133,110.0,1,0.0,0.0,110.7
0,2025-01-01 14:36,876.0,139.5,2.57143,0.0,2.086,HYBRID_MPC_BERGMAN,13.0,1.0,-1.125,110.0,1,0.042857,0.0,100.14
0,2025-01-01 14:39,879.0,137.3,0.0,0.0,2.046,HYBRID_MPC_BERGMAN,0.0,1.0,-1.084,110.0,1,0.0,0.0,88.81
0,2025-01-01 14:42,882.0,135.2,0.0,0.0,2.009,HYBRID_MPC_BERGMAN,0.0,1.0,-1.022,110.0,1,0.0,0.0,89.71
0,2025-01-01 14:45,885.0,133.3,0.0,0.0,1.974,HYBRID_MPC_BERGMAN,0.0,1.0,-0.946,110.0,1,0.0,0.0,90.61
0,2025-01-01 14:48,888.0,131.5,0.0,0.0,1.94,HYBRID_MPC_BERGMAN,0.0,1.0,-0.865,110.0,1,0.0,0.0,91.49
0,2025-01-01 14:51,891.0,130.0,0.0,0.0,1.906,HYBRID_MPC_BERGMAN,0.0,1.0,-0.786,110.0,1,0.0,0.0,92.36
0,2025-01-01 14:54,894.0,128.5,0.0,0.0,1.874,HYBRID_MPC_BERGMAN,0.0,1.0,-0.713,110.0,1,0.0,0.0,93.2
0,2025-01-01 14:57,897.0,125.9,0.0,0.0,1.842,HYBRID_MPC_BERGMAN,0.0,1.0,-0.671,110.0,1,0.0,0.0,94.02
0,2025-01-01 15:00,900.0,121.6,0.0,0.0,1.81,HYBRID_MPC_BERGMAN,0.0,1.0,-0.689,110.0,1,0.0,0.0,94.81
0,2025-01-01 15:03,903.0,119.1,0.0,0.0,1.779,HYBRID_MPC_BERGMAN,0.0,1.0,-0.719,110.0,1,0.0,0.0,95.57
0,2025-01-01 15:06,906.0,118.2,0.0,0.0,1.749,HYBRID_MPC_BERGMAN,0.0,1.0,-0.729,110.0,1,0.0,0.0,96.33
0,2025-01-01 15:09,909.0,118.4,0.0,0.0,1.719,HYBRID_MPC_BERGMAN,0.0,1.0,-0.699,110.0,1,0.0,0.0,97.07
0,2025-01-01 15:12,912.0,119.5,0.0,0.0,1.69,HYBRID_MPC_BERGMAN,0.0,1.0,-0.621,110.0,1,0.0,0.0,97.79
0,2025-01-01 15:15,915.0,120.8,0.0,0.0,1.66,HYBRID_MPC_BERGMAN,0.0,1.0,-0.497,110.0,1,0.0,0.0,98.5
0,2025-01-01 15:18,918.0,122.2,0.0,0.0,1.632,HYBRID_MPC_BERGMAN,0.0,1.0,-0.335,110.0,1,0.0,0.0,99.17
0,2025-01-01 15:21,921.0,123.3,0.0,0.0,1.603,HYBRID_MPC_BERGMAN,0.0,1.0,-0.152,110.0,1,0.0,0.0,99.82
0,2025-01-01 15:24,924.0,123.6,0.0,0.0,1.575,HYBRID_MPC_BERGMAN,0.0,1.0,0.031,110.0,1,0.0,0.0,100.44
0,2025-01-01 15:27,927.0,122.8,0.0,0.0,1.547,HYBRID_MPC_BERGMAN,0.0,1.0,0.163,110.0,1,0.0,0.0,101.01
0,2025-01-01 15:30,930.0,120.9,0.0,0.0,1.519,HYBRID_MPC_BERGMAN,0.0,1.0,0.175,110.0,1,0.0,0.0,101.55
0,2025-01-01 15:33,933.0,118.3,0.0,0.0,1.492,HYBRID_MPC_BERGMAN,0.0,1.0,0.089,110.0,1,0.0,0.0,102.04
0,2025-01-01 15:36,936.0,115.4,0.0,0.0,1.465,HYBRID_MPC_BERGMAN,0.0,1.0,-0.067,110.0,1,0.0,0.0,102.5
0,2025-01-01 15:39,939.0,112.8,0.0,0.0,1.439,HYBRID_MPC_BERGMAN,0.0,1.0,-0.254,110.0,1,0.0,0.0,102.93
0,2025-01-01 15:42,942.0,110.8,0.0,0.0,1.412,HYBRID_MPC_BERGMAN,0.0,1.0,-0.432,110.0,1,0.0,0.0,103.35
0,2025-01-01 15:45,945.0,109.5,0.0,0.0,1.386,HYBRID_MPC_BERGMAN,0.0,1.0,-0.567,110.0,1,0.0,0.0,103.76
0,2025-01-01 15:48,948.0,108.9,0.0,0.0,1.36,HYBRID_MPC_BERGMAN,0.0,1.0,-0.637,110.0,1,0.0,0.0,104.15
0,2025-01-01 15:51,951.0,108.4,0.0,0.0,1.335,HYBRID_MPC_BERGMAN,0.0,1.0,-0.638,110.0,1,0.0,0.0,104.52
0,2025-01-01 15:54,954.0,107.8,0.0,0.0,1.309,HYBRID_MPC_BERGMAN,0.0,1.0,-0.583,110.0,1,0.0,0.0,104.87
0,2025-01-01 15:57,957.0,106.8,0.0,0.0,1.284,HYBRID_MPC_BERGMAN,0.0,1.0,-0.501,110.0,1,0.0,0.0,105.18
0,2025-01-01 16:00,960.0,105.4,0.0,0.0,1.259,HYBRID_MPC_BERGMAN,0.0,1.0,-0.422,110.0,1,0.0,0.0,105.47
0,2025-01-01 16:03,963.0,103.8,0.0,0.0,1.234,HYBRID_MPC_BERGMAN,0.0,1.0,-0.368,110.0,1,0.0,0.0,105.73
0,2025-01-01 16:06,966.0,102.4,0.0,0.0,1.21,HYBRID_MPC_BERGMAN,0.0,1.0,-0.343,110.0,1,0.0,0.0,105.98
0,2025-01-01 16:09,969.0,101.8,0.0,0.0,1.185,HYBRID_MPC_BERGMAN,0.0,1.0,-0.335,110.0,1,0.0,0.0,106.23
0,2025-01-01 16:12,972.0,102.3,0.0,0.0,1.161,HYBRID_MPC_BERGMAN,0.0,1.0,-0.319,110.0,1,0.0,0.0,106.49
0,2025-01-01 16:15,975.0,103.9,0.0,0.0,1.137,HYBRID_MPC_BERGMAN,0.0,1.0,-0.267,110.0,1,0.0,0.0,106.75
0,2025-01-01 16:18,978.0,106.0,0.0,0.0,1.113,HYBRID_MPC_BERGMAN,0.0,1.0,-0.168,110.0,1,0.0,0.0,107.01
0,2025-01-01 16:21,981.0,108.1,0.0,0.0,1.089,HYBRID_MPC_BERGMAN,0.0,1.0,-0.031,110.0,1,0.0,0.0,107.27
0,2025-01-01 16:24,984.0,109.5,0.0,0.0,1.065,HYBRID_MPC_BERGMAN,0.0,1.0,0.12,110.0,1,0.0,0.0,107.49
0,2025-01-01 16:27,987.0,109.6,0.0,0.0,1.041,HYBRID_MPC_BERGMAN,0.0,1.0,0.244,110.0,1,0.0,0.0,107.67
0,2025-01-01 16:30,990.0,108.2,0.0,0.0,1.018,HYBRID_MPC_BERGMAN,0.0,1.0,0.299,110.0,1,0.0,0.0,107.8
0,2025-01-01 16:33,993.0,105.9,0.0,0.0,0.994,HYBRID_MPC_BERGMAN,0.0,1.0,0.264,110.0,1,0.0,0.0,107.89
0,2025-01-01 16:36,996.0,103.2,0.0,0.0,0.961,HYBRID_MPC_BERGMAN,0.0,1.0,0.143,110.0,1,0.0,0.0,107.97
0,2025-01-01 16:39,999.0,100.7,0.0,0.0,0.938,HYBRID_MPC_BERGMAN,0.0,1.0,-0.04,110.0,1,0.0,0.0,108.03
0,2025-01-01 16:42,1002.0,98.9,0.0,0.0,0.915,HYBRID_MPC_BERGMAN,0.0,1.0,-0.24,110.0,1,0.0,0.0,108.11
0,2025-01-01 16:45,1005.0,98.2,0.0,0.0,0.892,HYBRID_MPC_BERGMAN,0.0,1.0,-0.404,110.0,1,0.0,0.0,108.2
0,2025-01-01 16:48,1008.0,98.3,0.0,0.0,0.869,HYBRID_MPC_BERGMAN,0.0,1.0,-0.497,110.0,1,0.0,0.0,108.31
0,2025-01-01 16:51,1011.0,98.9,0.0,0.0,0.846,HYBRID_MPC_BERGMAN,0.0,1.0,-0.5,110.0,1,0.0,0.0,108.42
0,2025-01-01 16:54,1014.0,99.9,0.0,0.0,0.825,HYBRID_MPC_BERGMAN,0.0,1.0,-0.418,110.0,1,0.0,0.0,108.54
0,2025-01-01 16:57,1017.0,100.8,0.0,0.0,0.804,HYBRID_MPC_BERGMAN,0.0,1.0,-0.278,110.0,1,0.0,0.0,108.65
0,2025-01-01 17:00,1020.0,101.7,0.0,0.0,0.784,HYBRID_MPC_BERGMAN,0.0,1.0,-0.118,110.0,1,0.0,0.0,108.75
0,2025-01-01 17:03,1023.0,102.5,0.0,0.0,0.765,HYBRID_MPC_BERGMAN,0.0,1.0,0.032,110.0,1,0.0,0.0,108.85
0,2025-01-01 17:06,1026.0,103.2,0.0,0.0,0.747,HYBRID_MPC_BERGMAN,0.0,1.0,0.149,110.0,1,0.0,0.0,108.94
0,2025-01-01 17:09,1029.0,104.0,0.0,0.0,0.728,HYBRID_MPC_BERGMAN,0.0,1.0,0.224,110.0,1,0.0,0.0,109.02
0,2025-01-01 17:12,1032.0,104.9,0.0,0.0,0.71,HYBRID_MPC_BERGMAN,0.0,1.0,0.264,110.0,1,0.0,0.0,109.11
0,2025-01-01 17:15,1035.0,106.0,0.0,0.0,0.693,HYBRID_MPC_BERGMAN,0.0,1.0,0.282,110.0,1,0.0,0.0,109.19
0,2025-01-01 17:18,1038.0,107.2,0.0,0.0,0.676,HYBRID_MPC_BERGMAN,0.0,1.0,0.293,110.0,1,0.0,0.0,109.28
0,2025-01-01 17:21,1041.0,108.8,0.0,0.0,0.659,HYBRID_MPC_BERGMAN,0.0,1.0,0.311,110.0,1,0.0,0.0,109.37
0,2025-01-01 17:24,1044.0,110.7,0.0,0.0,0.642,HYBRID_MPC_BERGMAN,0.0,1.0,0.345,110.0,1,0.0,0.0,109.47
0,2025-01-01 17:27,1047.0,113.3,0.0,0.0,0.626,HYBRID_MPC_BERGMAN,0.0,1.0,0.405,110.0,1,0.0,0.0,109.58
0,2025-01-01 17:30,1050.0,116.5,0.0,0.0,0.61,HYBRID_MPC_BERGMAN,0.0,1.0,0.49,110.0,1,0.0,0.0,109.71
0,2025-01-01 17:33,1053.0,118.5,0.0,0.0,0.595,HYBRID_MPC_BERGMAN,0.0,1.0,0.571,110.0,1,0.0,0.0,109.81
0,2025-01-01 17:36,1056.0,119.7,0.0,0.0,0.58,HYBRID_MPC_BERGMAN,0.0,1.0,0.624,110.0,1,0.0,0.0,109.87
0,2025-01-01 17:39,1059.0,120.2,0.0,0.0,0.566,HYBRID_MPC_BERGMAN,0.0,1.0,0.638,110.0,1,0.0,0.0,109.92
0,2025-01-01 17:42,1062.0,120.4,0.0,0.0,0.552,HYBRID_MPC_BERGMAN,0.0,1.0,0.61,110.0,1,0.0,0.0,109.95
0,2025-01-01 17:45,1065.0,120.4,0.0,0.0,0.538,HYBRID_MPC_BERGMAN,0.0,1.0,0.543,110.0,1,0.0,0.0,109.98
0,2025-01-01 17:48,1068.0,120.5,0.0,0.0,0.523,HYBRID_MPC_BERGMAN,0.0,1.0,0.448,110.0,1,0.0,0.0,110.01
0,2025-01-01 17:51,1071.0,121.0,0.0,0.0,0.505,HYBRID_MPC_BERGMAN,0.0,1.0,0.343,110.0,1,0.0,0.0,110.05
0,2025-01-01 17:54,1074.0,122.2,0.0,0.0,0.485,HYBRID_MPC_BERGMAN,0.0,1.0,0.251,110.0,1,0.0,0.0,110.1
0,2025-01-01 17:57,1077.0,124.1,0.0,0.0391,0.507,HYBRID_MPC_BERGMAN,0.0,1.0,0.206,110.0,1,0.0,0.0,110.18
0,2025-01-01 18:00,1080.0,126.8,0.0,0.0819,0.574,HYBRID_MPC_BERGMAN,0.0,1.0,0.236,110.0,1,0.0,0.0,110.27
0,2025-01-01 18:03,1083.0,129.8,0.0,0.1093,0.67,HYBRID_MPC_BERGMAN,0.0,1.0,0.326,110.0,1,0.0,0.0,110.38
0,2025-01-01 18:06,1086.0,132.7,0.0,0.1193,0.777,HYBRID_MPC_BERGMAN,0.0,1.0,0.449,110.0,1,0.0,0.0,110.48
0,2025-01-01 18:09,1089.0,135.0,0.0,0.1107,0.876,HYBRID_MPC_BERGMAN,0.0,1.0,0.571,110.0,1,0.0,0.0,110.56
0,2025-01-01 18:12,1092.0,136.1,0.0,0.0845,0.949,HYBRID_MPC_BERGMAN,0.0,1.0,0.659,110.0,1,0.0,0.0,110.61
0,2025-01-01 18:15,1095.0,136.3,0.0,0.0508,0.989,HYBRID_MPC_BERGMAN,0.0,1.0,0.687,110.0,1,0.0,0.0,110.63
0,2025-01-01 18:18,1098.0,136.2,0.0,0.029,1.007,HYBRID_MPC_BERGMAN,0.0,1.0,0.651,110.0,1,0.0,0.0,110.64
0,2025-01-01 18:21,1101.0,136.8,0.0,0.032,1.028,HYBRID_MPC_BERGMAN,0.0,1.0,0.575,110.0,1,0.0,0.0,110.67
0,2025-01-01 18:24,1104.0,139.0,0.0,0.0662,1.083,HYBRID_MPC_BERGMAN,0.0,1.0,0.501,110.0,1,0.0,0.0,110.74
0,2025-01-01 18:27,1107.0,143.7,0.0,0.1321,1.203,HYBRID_MPC_BERGMAN,0.0,1.0,0.486,110.0,1,0.0,0.0,110.89
0,2025-01-01 18:30,1110.0,150.7,5.14286,0.2123,1.66,HYBRID_MPC_BERGMAN,79.0,1.0,0.579,110.0,1,0.085714,0.0,139.53
0,2025-01-01 18:33,1113.0,158.7,0.0,0.1439,1.792,HYBRID_MPC_BERGMAN,0.0,1.0,0.789,110.0,1,0.0,0.0,76.62
0,2025-01-01 18:36,1116.0,166.0,0.0,0.225,2.004,HYBRID_MPC_BERGMAN,0.0,1.0,1.081,110.0,1,0.0,0.0,77.92
0,2025-01-01 18:39,1119.0,171.1,0.0,0.2194,2.211,HYBRID_MPC_BERGMAN,0.0,1.0,1.378,110.0,1,0.0,0.0,79.2
0,2025-01-01 18:42,1122.0,172.3,0.0,0.1413,2.329,HYBRID_MPC_BERGMAN,0.0,1.0,1.579,110.0,1,0.0,0.0,80.46
0,2025-01-01 18:45,1125.0,169.5,0.0,0.026,2.344,HYBRID_MPC_BERGMAN,0.0,1.0,1.586,110.0,1,0.0,0.0,81.69
0,2025-01-01 18:48,1128.0,164.0,0.0,0.0,2.332,HYBRID_MPC_BERGMAN,0.0,1.0,1.356,110.0,1,0.0,0.0,82.9
0,2025-01-01 18:51,1131.0,157.7,0.0,0.0,2.32,HYBRID_MPC_BERGMAN,0.0,1.0,0.911,110.0,1,0.0,0.0,84.08
0,2025-01-01 18:54,1134.0,152.1,0.0,0.0,2.308,HYBRID_MPC_BERGMAN,0.0,1.0,0.33,110.0,1,0.0,0.0,85.23
0,2025-01-01 18:57,1137.0,149.1,0.0,0.0,2.295,HYBRID_MPC_BERGMAN,0.0,1.0,-0.255,110.0,1,0.0,0.0,86.36
0,2025-01-01 19:00,1140.0,149.2,0.0,0.0,2.28,HYBRID_MPC_BERGMAN,0.0,1.0,-0.705,110.0,1,0.0,0.0,87.46
0,2025-01-01 19:03,1143.0,151.6,0.0,0.0,2.264,HYBRID_MPC_BERGMAN,0.0,1.0,-0.927,110.0,1,0.0,0.0,88.54
0,2025-01-01 19:06,1146.0,155.2,0.0,0.0,2.246,HYBRID_MPC_BERGMAN,0.0,1.0,-0.89,110.0,1,0.0,0.0,89.61
0,2025-01-01 19:09,1149.0,158.9,0.0,0.0,2.228,HYBRID_MPC_BERGMAN,0.0,1.0,-0.631,110.0,1,0.0,0.0,90.64
0,2025-01-01 19:12,1152.0,161.7,0.0,0.0,2.209,HYBRID_MPC_BERGMAN,0.0,1.0,-0.244,110.0,1,0.0,0.0,91.65
0,2025-01-01 19:15,1155.0,163.0,0.0,0.0,2.19,HYBRID_MPC_BERGMAN,0.0,1.0,0.147,110.0,1,0.0,0.0,92.63
0,2025-01-01 19:18,1158.0,163.1,0.0,0.0,2.171,HYBRID_MPC_BERGMAN,0.0,1.0,0.445,110.0,1,0.0,0.0,93.57
0,2025-01-01 19:21,1161.0,162.5,0.0,0.0,2.151,HYBRID_MPC_BERGMAN,0.0,1.0,0.594,110.0,1,0.0,0.0,94.48
0,2025-01-01 19:24,1164.0,161.6,0.0,0.0,2.13,HYBRID_MPC_BERGMAN,0.0,1.0,0.585,110.0,1,0.0,0.0,95.35
0,2025-01-01 19:27,1167.0,160.9,0.0,0.0,2.109,HYBRID_MPC_BERGMAN,0.0,1.0,0.458,110.0,1,0.0,0.0,96.2
0,2025-01-01 19:30,1170.0,160.7,0.0,0.0,2.087,HYBRID_MPC_BERGMAN,0.0,1.0,0.28,110.0,1,0.0,0.0,97.02
0,2025-01-01 19:33,1173.0,161.0,0.0,0.0,2.065,HYBRID_MPC_BERGMAN,0.0,1.0,0.115,110.0,1,0.0,0.0,97.82
0,2025-01-01 19:36,1176.0,161.9,0.0,0.0047,2.047,HYBRID_MPC_BERGMAN,0.0,1.0,0.007,110.0,1,0.0,0.0,98.59
0,2025-01-01 19:39,1179.0,163.3,0.0,0.0425,2.067,HYBRID_MPC_BERGMAN,0.0,1.0,-0.019,110.0,1,0.0,0.0,99.34
0,2025-01-01 19:42,1182.0,165.4,0.0,0.0741,2.117,HYBRID_MPC_BERGMAN,0.0,1.0,0.037,110.0,1,0.0,0.0,100.06
0,2025-01-01 19:45,1185.0,168.1,0.0,0.1036,2.198,HYBRID_MPC_BERGMAN,0.0,1.0,0.156,110.0,1,0.0,0.0,100.77
0,2025-01-01 19:48,1188.0,171.6,0.0,0.1331,2.307,HYBRID_MPC_BERGMAN,0.0,1.0,0.32,110.0,1,0.0,0.0,101.47
0,2025-01-01 19:51,1191.0,175.9,0.0,0.1638,2.448,HYBRID_MPC_BERGMAN,0.0,1.0,0.514,110.0,1,0.0,0.0,102.14
0,2025-01-01 19:54,1194.0,181.0,0.0,0.1964,2.621,HYBRID_MPC_BERGMAN,0.0,1.0,0.729,110.0,1,0.0,0.0,102.81
0,2025-01-01 19:57,1197.0,188.5,0.0,0.2591,2.857,HYBRID_MPC_BERGMAN,0.0,1.0,0.985,110.0,1,0.0,0.0,103.5
0,2025-01-01 20:00,1200.0,197.8,0.0,0.328,3.162,HYBRID_MPC_BERGMAN,0.0,1.0,1.295,110.0,1,0.0,0.0,104.19
0,2025-01-01 20:03,1203.0,202.8,0.0,0.2743,3.412,HYBRID_MPC_BERGMAN,0.0,1.0,1.552,110.0,1,0.0,0.0,104.8
0,2025-01-01 20:06,1206.0,204.0,0.0,0.1739,3.562,HYBRID_MPC_BERGMAN,0.0,1.0,1.682,110.0,1,0.0,0.0,105.33
0,2025-01-01 20:09,1209.0,202.3,0.0,0.0647,3.602,HYBRID_MPC_BERGMAN,0.0,1.0,1.642,110.0,1,0.0,0.0,105.78
0,2025-01-01 20:12,1212.0,198.3,0.0,0.0,3.577,HYBRID_MPC_BERGMAN,0.0,1.0,1.419,110.0,1,0.0,0.0,106.16
0,2025-01-01 20:15,1215.0,192.9,0.0,0.0,3.55,HYBRID_MPC_BERGMAN,0.0,1.0,1.023,110.0,1,0.0,0.0,106.48
0,2025-01-01 20:18,1218.0,186.6,0.0,0.0,3.522,HYBRID_MPC_BERGMAN,0.0,1.0,0.491,110.0,1,0.0,0.0,106.75
0,2025-01-01 20:21,1221.0,180.2,0.0,0.0,3.493,HYBRID_MPC_BERGMAN,0.0,1.0,-0.122,110.0,1,0.0,0.0,106.99
0,2025-01-01 20:24,1224.0,174.4,0.0,0.0,3.463,HYBRID_MPC_BERGMAN,0.0,1.0,-0.744,110.0,1,0.0,0.0,107.22
0,2025-01-01 20:27,1227.0,169.9,0.0,0.0,3.432,HYBRID_MPC_BERGMAN,0.0,1.0,-1.256,110.0,1,0.0,0.0,107.44
0,2025-01-01 20:30,1230.0,166.9,0.0,0.0,3.399,HYBRID_MPC_BERGMAN,0.0,1.0,-1.538,110.0,1,0.0,0.0,107.67
0,2025-01-01 20:33,1233.0,165.2,0.0,0.0,3.366,HYBRID_MPC_BERGMAN,0.0,1.0,-1.618,110.0,1,0.0,0.0,107.91
0,2025-01-01 20:36,1236.0,164.4,0.0,0.0,3.332,HYBRID_MPC_BERGMAN,0.0,1.0,-1.532,110.0,1,0.0,0.0,108.15
0,2025-01-01 20:39,1239.0,164.1,0.0,0.0,3.297,HYBRID_MPC_BERGMAN,0.0,1.0,-1.331,110.0,1,0.0,0.0,108.39
0,2025-01-01 20:42,1242.0,163.8,0.0,0.0,3.261,HYBRID_MPC_BERGMAN,0.0,1.0,-1.067,110.0,1,0.0,0.0,108.61
0,2025-01-01 20:45,1245.0,163.4,0.0,0.0,3.224,HYBRID_MPC_BERGMAN,0.0,1.0,-0.794,110.0,1,0.0,0.0,108.81
0,2025-01-01 20:48,1248.0,162.5,0.0,0.0,3.186,HYBRID_MPC_BERGMAN,0.0,1.0,-0.558,110.0,1,0.0,0.0,108.99
0,2025-01-01 20:51,1251.0,160.9,0.0,0.0,3.146,HYBRID_MPC_BERGMAN,0.0,1.0,-0.395,110.0,1,0.0,0.0,109.13
0,2025-01-01 20:54,1254.0,158.4,0.0,0.0,3.106,HYBRID_MPC_BERGMAN,0.0,1.0,-0.328,110.0,1,0.0,0.0,109.24
0,2025-01-01 20:57,1257.0,154.8,0.0,0.0,3.065,HYBRID_MPC_BERGMAN,0.0,1.0,-0.361,110.0,1,0.0,0.0,109.31
0,2025-01-01 21:00,1260.0,150.3,0.0,0.0,3.023,HYBRID_MPC_BERGMAN,0.0,1.0,-0.483,110.0,1,0.0,0.0,109.33
0,2025-01-01 21:03,1263.0,145.2,0.0,0.0,2.981,HYBRID_MPC_BERGMAN,0.0,1.0,-0.669,110.0,1,0.0,0.0,109.33
0,2025-01-01 21:06,1266.0,140.1,0.0,0.0,2.938,HYBRID_MPC_BERGMAN,0.0,1.0,-0.883,110.0,1,0.0,0.0,109.32
0,2025-01-01 21:09,1269.0,135.7,0.0,0.0,2.895,HYBRID_MPC_BERGMAN,0.0,1.0,-1.088,110.0,1,0.0,0.0,109.32
0,2025-01-01 21:12,1272.0,132.3,0.0,0.0,2.851,HYBRID_MPC_BERGMAN,0.0,1.0,-1.244,110.0,1,0.0,0.0,109.34
0,2025-01-01 21:15,1275.0,130.3,0.0,0.0,2.807,HYBRID_MPC_BERGMAN,0.0,1.0,-1.319,110.0,1,0.0,0.0,109.38
0,2025-01-01 21:18,1278.0,129.3,0.0,0.0,2.763,HYBRID_MPC_BERGMAN,0.0,1.0,-1.298,110.0,1,0.0,0.0,109.44
0,2025-01-01 21:21,1281.0,129.0,0.0,0.0,2.718,HYBRID_MPC_BERGMAN,0.0,1.0,-1.184,110.0,1,0.0,0.0,109.52
0,2025-01-01 21:24,1284.0,129.0,0.0,0.0,2.672,HYBRID_MPC_BERGMAN,0.0,1.0,-0.996,110.0,1,0.0,0.0,109.59
0,2025-01-01 21:27,1287.0,129.0,0.0,0.0,2.626,HYBRID_MPC_BERGMAN,0.0,1.0,-0.77,110.0,1,0.0,0.0,109.66
0,2025-01-01 21:30,1290.0,128.7,0.0,0.0,2.582,HYBRID_MPC_BERGMAN,0.0,1.0,-0.547,110.0,1,0.0,0.0,109.72
0,2025-01-01 21:33,1293.0,128.2,0.0,0.0,2.539,HYBRID_MPC_BERGMAN,0.0,1.0,-0.358,110.0,1,0.0,0.0,109.77
0,2025-01-01 21:36,1296.0,127.7,0.0,0.0,2.496,HYBRID_MPC_BERGMAN,0.0,1.0,-0.221,110.0,1,0.0,0.0,109.81
0,2025-01-01 21:39,1299.0,127.3,0.0,0.0,2.453,HYBRID_MPC_BERGMAN,0.0,1.0,-0.141,110.0,1,0.0,0.0,109.86
0,2025-01-01 21:42,1302.0,127.1,0.0,0.0,2.412,HYBRID_MPC_BERGMAN,0.0,1.0,-0.105,110.0,1,0.0,0.0,109.9
0,2025-01-01 21:45,1305.0,127.0,0.0,0.0,2.37,HYBRID_MPC_BERGMAN,0.0,1.0,-0.095,110.0,1,0.0,0.0,109.94
0,2025-01-01 21:48,1308.0,126.8,0.0,0.0,2.325,HYBRID_MPC_BERGMAN,0.0,1.0,-0.096,110.0,1,0.0,0.0,109.98
0,2025-01-01 21:51,1311.0,126.2,0.0,0.0,2.278,HYBRID_MPC_BERGMAN,0.0,1.0,-0.105,110.0,1,0.0,0.0,110.0
0,2025-01-01 21:54,1314.0,124.9,0.0,0.0,2.23,HYBRID_MPC_BERGMAN,0.0,1.0,-0.127,110.0,1,0.0,0.0,110.0
0,2025-01-01 21:57,1317.0,122.6,0.0,0.0,2.184,HYBRID_MPC_BERGMAN,0.0,1.0,-0.174,110.0,1,0.0,0.0,109.97
0,2025-01-01 22:00,1320.0,119.4,0.0,0.0,2.14,HYBRID_MPC_BERGMAN,0.0,1.0,-0.262,110.0,1,0.0,0.0,109.9
0,2025-01-01 22:03,1323.0,115.5,0.0,0.0,2.098,HYBRID_MPC_BERGMAN,0.0,1.0,-0.393,110.0,1,0.0,0.0,109.82
0,2025-01-01 22:06,1326.0,111.5,0.0,0.0,2.057,HYBRID_MPC_BERGMAN,0.0,1.0,-0.557,110.0,1,0.0,0.0,109.72
0,2025-01-01 22:09,1329.0,107.7,0.0,0.0,2.016,HYBRID_MPC_BERGMAN,0.0,1.0,-0.732,110.0,1,0.0,0.0,109.64
0,2025-01-01 22:12,1332.0,104.8,0.0,0.0,1.976,HYBRID_MPC_BERGMAN,0.0,1.0,-0.887,110.0,1,0.0,0.0,109.57
0,2025-01-01 22:15,1335.0,103.0,0.0,0.0,1.935,HYBRID_MPC_BERGMAN,0.0,1.0,-0.986,110.0,1,0.0,0.0,109.54
0,2025-01-01 22:18,1338.0,102.9,0.0,0.0,1.894,HYBRID_MPC_BERGMAN,0.0,1.0,-0.993,110.0,1,0.0,0.0,109.56
0,2025-01-01 22:21,1341.0,104.9,0.0,0.0,1.853,HYBRID_MPC_BERGMAN,0.0,1.0,-0.88,110.0,1,0.0,0.0,109.64
0,2025-01-01 22:24,1344.0,109.5,0.0,0.0,1.812,HYBRID_MPC_BERGMAN,0.0,1.0,-0.627,110.0,1,0.0,0.0,109.79
0,2025-01-01 22:27,1347.0,113.8,0.0,0.0,1.771,HYBRID_MPC_BERGMAN,0.0,1.0,-0.285,110.0,1,0.0,0.0,109.93
0,2025-01-01 22:30,1350.0,113.4,0.0,0.0,1.729,HYBRID_MPC_BERGMAN,0.0,1.0,0.014,110.0,1,0.0,0.0,109.93
0,2025-01-01 22:33,1353.0,113.3,0.0,0.0,1.683,HYBRID_MPC_BERGMAN,0.0,1.0,0.248,110.0,1,0.0,0.0,109.94
0,2025-01-01 22:36,1356.0,113.2,0.0,0.0,1.641,HYBRID_MPC_BERGMAN,0.0,1.0,0.399,110.0,1,0.0,0.0,109.95
0,2025-01-01 22:39,1359.0,113.1,0.0,0.0,1.6,HYBRID_MPC_BERGMAN,0.0,1.0,0.46,110.0,1,0.0,0.0,109.96
0,2025-01-01 22:42,1362.0,112.9,0.0,0.0,1.559,HYBRID_MPC_BERGMAN,0.0,1.0,0.429,110.0,1,0.0,0.0,109.96
