step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,filtered_cgm,predicted_cgm
0,2025-01-01 00:00,0.0,167.5,0.055,0.0,0.0,PID_NORMAL_ADOLESCENT,0.0,1.1,0.0,145.0,161.999818241221,167.48059010002044
0,2025-01-01 00:03,3.0,167.4,0.055,0.0,0.055,PID_NORMAL_ADOLESCENT,0.0,1.1,0.0,145.0,164.48292569525753,167.44941360758207
0,2025-01-01 00:06,6.0,166.8,0.055,0.0,0.11,PID_NORMAL_ADOLESCENT,0.0,1.1,-0.113,145.0,165.29330330937717,163.50847844697944
0,2025-01-01 00:09,9.0,164.6,0.04937,0.0,0.165,PID_NORMAL_ADOLESCENT,0.0,0.987,-0.307,145.0,165.20315084886906,156.0141732433124
0,2025-01-01 00:12,12.0,161.4,0.0,0.0,0.214,PID_NORMAL_ADOLESCENT,0.0,0.0,-0.502,145.0,164.37487077875775,147.47315751688183
0,2025-01-01 00:15,15.0,157.4,0.0,0.0,0.214,PID_NORMAL_ADOLESCENT,0.0,0.0,-0.674,145.0,162.84065731563567,138.90592067630894
0,2025-01-01 00:18,18.0,153.2,0.0,0.0,0.214,PID_NORMAL_ADOLESCENT,0.0,0.0,-0.978,145.0,160.63342439528896,125.13297004011805
0,2025-01-01 00:21,21.0,149.1,0.0,0.0,0.213,PID_NORMAL_ADOLESCENT,0.0,0.0,-1.205,145.0,157.85582428237728,113.57923276235077
0,2025-01-01 00:24,24.0,145.7,0.0,0.0,0.213,PID_NORMAL_ADOLESCENT,0.0,0.0,-1.292,145.0,154.70833898032586,106.80424582024173
0,2025-01-01 00:27,27.0,143.2,0.0,0.0,0.213,PID_NORMAL_ADOLESCENT,0.0,0.0,-1.24,145.0,151.47453187067686,105.14874455061604
0,2025-01-01 00:30,30.0,141.8,0.0,0.0,0.212,PID_NORMAL_ADOLESCENT,0.0,0.0,-1.064,145.0,148.44833222457132,108.4928533431412
0,2025-01-01 00:33,33.0,141.4,0.0,0.0,0.212,PID_NORMAL_ADOLESCENT,0.0,0.0,-0.798,145.0,145.84323291522907,115.80499463188792
0,2025-01-01 00:36,36.0,141.7,0.0,0.0,0.211,PID_NORMAL_ADOLESCENT,0.0,0.0,-0.491,145.0,143.77698586866248,125.41208964941535
0,2025-01-01 00:39,39.0,142.6,0.04868,0.0,0.21,PID_NORMAL_ADOLESCENT,0.0,0.974,-0.193,145.0,142.2845879979033,135.4603473608383
0,2025-01-01 00:42,42.0,143.7,0.0501,0.0,0.258,PID_NORMAL_ADOLESCENT,0.0,1.002,0.053,145.0,141.33589689555552,144.37666339905206
0,2025-01-01 00:45,45.0,145.0,0.05112,0.0,0.308,PID_NORMAL_ADOLESCENT,0.0,1.022,0.228,145.0,140.85324830508316,151.2502669502872
