step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,mpc_used,mpc_u0,mpc_usteady,mpc_predicted_final_bg,mpc_disturbance_est,mpc_internal_model
0,2025-01-01 16:06,966.0,264.0,1.97585,0.0,6.902,PURE_MPC_BERGMAN,0.0,1.0,-1.437,120.0,1,0.032931,0.032931,210.35,1.6241,iob_linear
0,2025-01-01 16:09,969.0,260.1,1.97623,0.0,6.902,PURE_MPC_BERGMAN,0.0,1.0,-1.431,120.0,1,0.032937,0.032937,207.37,1.63921,iob_linear
0,2025-01-01 16:12,972.0,257.3,1.97663,0.0,6.902,PURE_MPC_BERGMAN,0.0,1.0,-1.417,120.0,1,0.032944,0.032944,205.46,1.65423,iob_linear
0,2025-01-01 16:15,975.0,255.6,1.97705,0.0,6.901,PURE_MPC_BERGMAN,0.0,1.0,-1.365,120.0,1,0.032951,0.032951,205.3,1.68011,iob_linear
0,2025-01-01 16:18,978.0,254.5,1.97748,0.0,6.9,PURE_MPC_BERGMAN,0.0,1.0,-1.266,120.0,1,0.032958,0.032958,207.03,1.72788,iob_linear
0,2025-01-01 16:21,981.0,253.3,1.97958,0.0,6.882,PURE_MPC_BERGMAN,0.0,1.0,-1.128,120.0,1,0.032993,0.032993,210.31,1.80268,iob_linear
0,2025-01-01 16:24,984.0,251.4,2.01308,0.0,6.865,PURE_MPC_BERGMAN,0.0,1.0,-0.976,120.0,1,0.033551,0.033551,214.1,1.89813,iob_linear
0,2025-01-01 16:27,987.0,248.2,2.04279,0.0,6.851,PURE_MPC_BERGMAN,0.0,1.0,-0.851,120.0,1,0.034046,0.034046,217.03,2.00019,iob_linear
0,2025-01-01 16:30,990.0,243.6,2.06907,0.0,6.839,PURE_MPC_BERGMAN,0.0,1.0,-0.794,120.0,1,0.034484,0.034484,217.6,2.08673,iob_linear
0,2025-01-01 16:33,993.0,238.0,2.08932,0.0,6.831,PURE_MPC_BERGMAN,0.0,1.0,-0.826,120.0,1,0.034822,0.034822,214.97,2.13609,iob_linear
0,2025-01-01 16:36,996.0,232.1,2.1048,0.0,6.824,PURE_MPC_BERGMAN,0.0,1.0,-0.946,120.0,1,0.03508,0.03508,208.87,2.13369,iob_linear
0,2025-01-01 16:39,999.0,226.3,2.11761,0.0,6.821,PURE_MPC_BERGMAN,0.0,1.0,-1.127,120.0,1,0.035294,0.035294,199.71,2.07679,iob_linear
0,2025-01-01 16:42,1002.0,221.4,2.12284,0.0,6.817,PURE_MPC_BERGMAN,0.0,1.0,-1.324,120.0,1,0.035381,0.035381,188.77,1.9774,iob_linear
0,2025-01-01 16:45,1005.0,217.4,2.1294,0.0,6.815,PURE_MPC_BERGMAN,0.0,1.0,-1.486,120.0,1,0.03549,0.03549,177.69,1.85874,iob_linear
0,2025-01-01 16:48,1008.0,214.3,2.13317,0.0,6.814,PURE_MPC_BERGMAN,0.0,1.0,-1.575,120.0,1,0.035553,0.035553,167.95,1.74849,iob_linear
0,2025-01-01 16:51,1011.0,211.8,2.13462,0.0,6.814,PURE_MPC_BERGMAN,0.0,1.0,-1.576,120.0,1,0.035577,0.035577,160.76,1.67108,iob_linear
0,2025-01-01 16:54,1014.0,209.5,2.13415,0.0,6.815,PURE_MPC_BERGMAN,0.0,1.0,-1.492,120.0,1,0.035569,0.035569,156.77,1.64214,iob_linear
0,2025-01-01 16:57,1017.0,207.3,2.13213,0.0,6.817,PURE_MPC_BERGMAN,0.0,1.0,-1.349,120.0,1,0.035536,0.035536,155.93,1.66481,iob_linear
0,2025-01-01 17:00,1020.0,205.0,2.12887,0.0,6.82,PURE_MPC_BERGMAN,0.0,1.0,-1.186,120.0,1,0.035481,0.035481,157.54,1.73002,iob_linear
0,2025-01-01 17:03,1023.0,202.6,2.12463,0.0,6.822,PURE_MPC_BERGMAN,0.0,1.0,-1.033,120.0,1,0.03541,0.03541,160.66,1.82176,iob_linear
0,2025-01-01 17:06,1026.0,200.2,2.11964,0.0,6.826,PURE_MPC_BERGMAN,0.0,1.0,-0.913,120.0,1,0.035327,0.035327,164.31,1.92237,iob_linear
0,2025-01-01 17:09,1029.0,197.9,2.11409,0.0,6.829,PURE_MPC_BERGMAN,0.0,1.0,-0.834,120.0,1,0.035235,0.035235,167.65,2.01687,iob_linear
0,2025-01-01 17:12,1032.0,195.7,2.10811,0.0,6.832,PURE_MPC_BERGMAN,0.0,1.0,-0.791,120.0,1,0.035135,0.035135,170.2,2.09636,iob_linear
0,2025-01-01 17:15,1035.0,193.6,2.10182,0.0,6.836,PURE_MPC_BERGMAN,0.0,1.0,-0.769,120.0,1,0.03503,0.03503,171.92,2.15902,iob_linear
0,2025-01-01 17:18,1038.0,191.8,2.09533,0.0,6.84,PURE_MPC_BERGMAN,0.0,1.0,-0.753,120.0,1,0.034922,0.034922,173.07,2.20817,iob_linear
0,2025-01-01 17:21,1041.0,190.3,2.08876,0.0,6.843,PURE_MPC_BERGMAN,0.0,1.0,-0.73,120.0,1,0.034813,0.034813,174.09,2.25002,iob_linear
0,2025-01-01 17:24,1044.0,189.2,2.08218,0.0,6.847,PURE_MPC_BERGMAN,0.0,1.0,-0.691,120.0,1,0.034703,0.034703,175.47,2.29161,iob_linear
0,2025-01-01 17:27,1047.0,188.8,2.07569,0.0,6.85,PURE_MPC_BERGMAN,0.0,1.0,-0.625,120.0,1,0.034595,0.034595,178.07,2.34096,iob_linear
0,2025-01-01 17:30,1050.0,189.0,2.06933,0.0,6.854,PURE_MPC_BERGMAN,0.0,1.0,-0.532,120.0,1,0.034489,0.034489,182.08,2.40392,iob_linear
0,2025-01-01 17:33,1053.0,188.2,2.06316,0.0,6.857,PURE_MPC_BERGMAN,0.0,1.0,-0.443,120.0,1,0.034386,0.034386,185.5,2.47518,iob_linear
0,2025-01-01 17:36,1056.0,186.5,2.05723,0.0,6.86,PURE_MPC_BERGMAN,0.0,1.0,-0.379,120.0,1,0.034287,0.034287,187.99,2.54459,iob_linear
0,2025-01-01 17:39,1059.0,184.2,2.05156,0.0,6.863,PURE_MPC_BERGMAN,0.0,1.0,-0.353,120.0,1,0.034193,0.034193,189.16,2.60147,iob_linear
0,2025-01-01 17:42,1062.0,181.7,2.04617,0.0,6.866,PURE_MPC_BERGMAN,0.0,1.0,-0.368,120.0,1,0.034103,0.034103,188.75,2.63728,iob_linear
0,2025-01-01 17:45,1065.0,179.1,2.04108,0.0,6.869,PURE_MPC_BERGMAN,0.0,1.0,-0.419,120.0,1,0.034018,0.034018,186.75,2.64734,iob_linear
0,2025-01-01 17:48,1068.0,176.7,2.03629,0.0,6.871,PURE_MPC_BERGMAN,0.0,1.0,-0.495,120.0,1,0.033938,0.033938,183.41,2.63178,iob_linear
0,2025-01-01 17:51,1071.0,174.7,2.03195,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.58,120.0,1,0.033866,0.033866,179.3,2.59595,iob_linear
0,2025-01-01 17:54,1074.0,173.4,2.02808,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.649,120.0,1,0.033801,0.033801,175.32,2.55047,iob_linear
0,2025-01-01 17:57,1077.0,173.1,2.02465,0.0,6.877,PURE_MPC_BERGMAN,0.0,1.0,-0.668,120.0,1,0.033744,0.033744,172.72,2.51293,iob_linear
0,2025-01-01 18:00,1080.0,173.6,2.02162,0.0,6.878,PURE_MPC_BERGMAN,0.0,1.0,-0.611,120.0,1,0.033694,0.033694,172.7,2.50416,iob_linear
0,2025-01-01 18:03,1083.0,174.5,2.01894,0.0,6.88,PURE_MPC_BERGMAN,0.0,1.0,-0.493,120.0,1,0.033649,0.033649,175.38,2.5335,iob_linear
0,2025-01-01 18:06,1086.0,175.3,2.0166,0.0,6.881,PURE_MPC_BERGMAN,0.0,1.0,-0.343,120.0,1,0.03361,0.03361,180.14,2.59927,iob_linear
0,2025-01-01 18:09,1089.0,175.5,2.01456,0.0,6.882,PURE_MPC_BERGMAN,0.0,1.0,-0.194,120.0,1,0.033576,0.033576,185.77,2.69005,iob_linear
0,2025-01-01 18:12,1092.0,174.6,2.0128,0.0,6.883,PURE_MPC_BERGMAN,0.0,1.0,-0.084,120.0,1,0.033547,0.033547,190.69,2.78696,iob_linear
0,2025-01-01 18:15,1095.0,172.7,2.01129,0.0,6.883,PURE_MPC_BERGMAN,0.0,1.0,-0.038,120.0,1,0.033521,0.033521,193.66,2.86875,iob_linear
0,2025-01-01 18:18,1098.0,170.5,2.01001,0.0,6.884,PURE_MPC_BERGMAN,0.0,1.0,-0.059,120.0,1,0.0335,0.0335,194.5,2.91954,iob_linear
0,2025-01-01 18:21,1101.0,168.9,2.00894,0.0,6.884,PURE_MPC_BERGMAN,0.0,1.0,-0.128,120.0,1,0.033482,0.033482,193.84,2.93457,iob_linear
0,2025-01-01 18:24,1104.0,168.9,2.00806,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,-0.201,120.0,1,0.033468,0.033468,193.19,2.92331,iob_linear
0,2025-01-01 18:27,1107.0,171.3,2.00736,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,-0.22,120.0,1,0.033456,0.033456,194.78,2.90983,iob_linear
0,2025-01-01 18:30,1110.0,176.0,2.00683,0.0,6.885,PURE_MPC_BERGMAN,79.0,1.0,-0.135,120.0,1,0.033447,0.033447,283.39,2.33342,iob_linear
0,2025-01-01 18:33,1113.0,181.7,2.00644,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,0.063,120.0,1,0.033441,0.033441,185.43,2.58185,iob_linear
0,2025-01-01 18:36,1116.0,186.6,2.00619,0.0,6.886,PURE_MPC_BERGMAN,0.0,1.0,0.34,120.0,1,0.033436,0.033436,205.79,2.83886,iob_linear
0,2025-01-01 18:39,1119.0,189.3,2.00606,0.0,6.886,PURE_MPC_BERGMAN,0.0,1.0,0.625,120.0,1,0.033434,0.033434,224.41,3.10415,iob_linear
0,2025-01-01 18:42,1122.0,188.6,2.00605,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,0.82,120.0,1,0.033434,0.033434,238.34,3.34855,iob_linear
0,2025-01-01 18:45,1125.0,184.4,2.00614,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,0.841,120.0,1,0.033436,0.033436,244.85,3.52597,iob_linear
0,2025-01-01 18:48,1128.0,178.7,2.00633,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,0.662,120.0,1,0.033439,0.033439,243.35,3.59631,iob_linear
0,2025-01-01 18:51,1131.0,173.6,2.00661,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,0.322,120.0,1,0.033444,0.033444,235.07,3.5434,iob_linear
0,2025-01-01 18:54,1134.0,171.2,2.00697,0.0,6.885,PURE_MPC_BERGMAN,0.0,1.0,-0.081,120.0,1,0.033449,0.033449,223.22,3.38568,iob_linear
0,2025-01-01 18:57,1137.0,173.3,2.0074,0.0,6.884,PURE_MPC_BERGMAN,0.0,1.0,-0.4,120.0,1,0.033457,0.033457,212.96,3.17933,iob_linear
0,2025-01-01 19:00,1140.0,180.5,2.0079,0.0,6.884,PURE_MPC_BERGMAN,0.0,1.0,-0.492,120.0,1,0.033465,0.033465,209.85,3.0072,iob_linear
0,2025-01-01 19:03,1143.0,191.8,2.00847,0.0,6.884,PURE_MPC_BERGMAN,0.0,1.0,-0.273,120.0,1,0.033474,0.033474,217.82,2.95248,iob_linear
0,2025-01-01 19:06,1146.0,205.5,2.00909,0.0,6.883,PURE_MPC_BERGMAN,0.0,1.0,0.264,120.0,1,0.033485,0.033485,238.91,3.07538,iob_linear
0,2025-01-01 19:09,1149.0,220.0,2.00976,0.0,6.883,PURE_MPC_BERGMAN,0.0,1.0,1.049,120.0,1,0.033496,0.033496,272.67,3.39668,iob_linear
0,2025-01-01 19:12,1152.0,233.6,2.01049,0.0,6.883,PURE_MPC_BERGMAN,0.0,1.0,1.94,120.0,1,0.033508,0.033508,315.81,3.88895,iob_linear
0,2025-01-01 19:15,1155.0,245.3,2.01126,0.0,6.882,PURE_MPC_BERGMAN,0.0,1.0,2.77,120.0,1,0.033521,0.033521,363.13,4.48256,iob_linear
0,2025-01-01 19:18,1158.0,255.0,2.01207,0.0,6.882,PURE_MPC_BERGMAN,0.0,1.0,3.404,120.0,1,0.033535,0.033535,409.18,5.08815,iob_linear
0,2025-01-01 19:21,1161.0,263.0,2.01292,0.0,6.881,PURE_MPC_BERGMAN,0.0,1.0,3.761,120.0,1,0.033549,0.033549,448.99,5.61897,iob_linear
0,2025-01-01 19:24,1164.0,269.6,2.01381,0.0,6.881,PURE_MPC_BERGMAN,0.0,1.0,3.823,120.0,1,0.033563,0.033563,478.99,6.00915,iob_linear
0,2025-01-01 19:27,1167.0,275.2,2.01471,0.0,6.88,PURE_MPC_BERGMAN,0.0,1.0,3.638,120.0,1,0.033579,0.033579,497.71,6.2267,iob_linear
0,2025-01-01 19:30,1170.0,280.4,2.01562,0.0,6.88,PURE_MPC_BERGMAN,0.0,1.0,3.295,120.0,1,0.033594,0.033594,505.77,6.27587,iob_linear
0,2025-01-01 19:33,1173.0,285.1,2.01652,0.0,6.879,PURE_MPC_BERGMAN,0.0,1.0,2.884,120.0,1,0.033609,0.033609,505.2,6.18714,iob_linear
0,2025-01-01 19:36,1176.0,289.7,2.0174,0.0,6.879,PURE_MPC_BERGMAN,0.0,1.0,2.485,120.0,1,0.033623,0.033623,498.82,6.00508,iob_linear
0,2025-01-01 19:39,1179.0,294.2,2.01825,0.0,6.878,PURE_MPC_BERGMAN,0.0,1.0,2.149,120.0,1,0.033638,0.033638,489.64,5.77687,iob_linear
0,2025-01-01 19:42,1182.0,298.8,2.01906,0.0,6.878,PURE_MPC_BERGMAN,0.0,1.0,1.9,120.0,1,0.033651,0.033651,480.23,5.54252,iob_linear
0,2025-01-01 19:45,1185.0,303.8,2.01983,0.0,6.877,PURE_MPC_BERGMAN,0.0,1.0,1.738,120.0,1,0.033664,0.033664,472.4,5.32976,iob_linear
0,2025-01-01 19:48,1188.0,309.1,2.02056,0.0,6.877,PURE_MPC_BERGMAN,0.0,1.0,1.653,120.0,1,0.033676,0.033676,467.3,5.1553,iob_linear
0,2025-01-01 19:51,1191.0,315.1,2.02123,0.0,6.877,PURE_MPC_BERGMAN,0.0,1.0,1.635,120.0,1,0.033687,0.033687,465.57,5.02753,iob_linear
0,2025-01-01 19:54,1194.0,321.7,2.02185,0.0,6.876,PURE_MPC_BERGMAN,0.0,1.0,1.672,120.0,1,0.033697,0.033697,467.49,4.94936,iob_linear
0,2025-01-01 19:57,1197.0,330.5,2.02252,0.0,6.876,PURE_MPC_BERGMAN,0.0,1.0,1.786,120.0,1,0.033709,0.033709,475.04,4.92854,iob_linear
0,2025-01-01 20:00,1200.0,341.1,2.02324,0.0,6.876,PURE_MPC_BERGMAN,0.0,1.0,1.982,120.0,1,0.033721,0.033721,488.27,4.97269,iob_linear
0,2025-01-01 20:03,1203.0,347.1,2.02399,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,2.148,120.0,1,0.033733,0.033733,499.21,5.05363,iob_linear
0,2025-01-01 20:06,1206.0,349.5,2.02473,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,2.208,120.0,1,0.033745,0.033745,506.02,5.1282,iob_linear
0,2025-01-01 20:09,1209.0,348.8,2.02545,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,2.115,120.0,1,0.033758,0.033758,506.78,5.15221,iob_linear
0,2025-01-01 20:12,1212.0,345.8,2.02615,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,1.849,120.0,1,0.033769,0.033769,500.05,5.08943,iob_linear
0,2025-01-01 20:15,1215.0,341.3,2.0268,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,1.422,120.0,1,0.03378,0.03378,485.19,4.91715,iob_linear
0,2025-01-01 20:18,1218.0,336.0,2.02741,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,0.864,120.0,1,0.03379,0.03379,462.55,4.62922,iob_linear
0,2025-01-01 20:21,1221.0,330.5,2.02796,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,0.23,120.0,1,0.033799,0.033799,433.57,4.2375,iob_linear
0,2025-01-01 20:24,1224.0,325.6,2.02845,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.407,120.0,1,0.033807,0.033807,400.75,3.77194,iob_linear
0,2025-01-01 20:27,1227.0,322.0,2.02888,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.931,120.0,1,0.033815,0.033815,368.14,3.28886,iob_linear
0,2025-01-01 20:30,1230.0,319.9,2.02925,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-1.223,120.0,1,0.033821,0.033821,340.5,2.86299,iob_linear
0,2025-01-01 20:33,1233.0,319.1,2.02957,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-1.31,120.0,1,0.033826,0.033826,320.26,2.53902,iob_linear
0,2025-01-01 20:36,1236.0,319.1,2.02982,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-1.229,120.0,1,0.03383,0.03383,308.17,2.33639,iob_linear
0,2025-01-01 20:39,1239.0,319.7,2.03002,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-1.031,120.0,1,0.033834,0.033834,303.8,2.25406,iob_linear
0,2025-01-01 20:42,1242.0,320.4,2.03016,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.768,120.0,1,0.033836,0.033836,305.75,2.27515,iob_linear
0,2025-01-01 20:45,1245.0,320.9,2.03026,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.495,120.0,1,0.033838,0.033838,312.01,2.37184,iob_linear
0,2025-01-01 20:48,1248.0,320.9,2.03031,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.258,120.0,1,0.033838,0.033838,320.34,2.51052,iob_linear
0,2025-01-01 20:51,1251.0,320.2,2.03031,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.095,120.0,1,0.033839,0.033839,328.41,2.65659,iob_linear
0,2025-01-01 20:54,1254.0,318.6,2.03028,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.028,120.0,1,0.033838,0.033838,334.16,2.77905,iob_linear
0,2025-01-01 20:57,1257.0,315.9,2.03021,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.062,120.0,1,0.033837,0.033837,335.99,2.85456,iob_linear
0,2025-01-01 21:00,1260.0,312.1,2.03012,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.185,120.0,1,0.033835,0.033835,333.21,2.87041,iob_linear
0,2025-01-01 21:03,1263.0,307.9,2.02999,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.373,120.0,1,0.033833,0.033833,326.23,2.82517,iob_linear
0,2025-01-01 21:06,1266.0,303.6,2.02984,0.0,6.872,PURE_MPC_BERGMAN,0.0,1.0,-0.591,120.0,1,0.033831,0.033831,316.14,2.728,iob_linear
0,2025-01-01 21:09,1269.0,299.9,2.02968,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.801,120.0,1,0.033828,0.033828,304.59,2.59698,iob_linear
0,2025-01-01 21:12,1272.0,297.3,2.02949,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.964,120.0,1,0.033825,0.033825,293.55,2.45656,iob_linear
0,2025-01-01 21:15,1275.0,296.0,2.02929,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-1.047,120.0,1,0.033822,0.033822,284.84,2.33338,iob_linear
0,2025-01-01 21:18,1278.0,295.7,2.02908,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-1.035,120.0,1,0.033818,0.033818,279.55,2.25068,iob_linear
0,2025-01-01 21:21,1281.0,296.0,2.02886,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.931,120.0,1,0.033814,0.033814,278.26,2.22398,iob_linear
0,2025-01-01 21:24,1284.0,296.6,2.02864,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.755,120.0,1,0.033811,0.033811,280.89,2.25826,iob_linear
0,2025-01-01 21:27,1287.0,297.0,2.02841,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.54,120.0,1,0.033807,0.033807,286.68,2.34656,iob_linear
0,2025-01-01 21:30,1290.0,297.3,2.02818,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.328,120.0,1,0.033803,0.033803,294.44,2.47194,iob_linear
0,2025-01-01 21:33,1293.0,297.3,2.02794,0.0,6.873,PURE_MPC_BERGMAN,0.0,1.0,-0.151,120.0,1,0.033799,0.033799,302.96,2.6131,iob_linear
0,2025-01-01 21:36,1296.0,297.3,2.02771,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.025,120.0,1,0.033795,0.033795,311.16,2.74973,iob_linear
0,2025-01-01 21:39,1299.0,297.4,2.02749,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.047,120.0,1,0.033791,0.033791,318.28,2.86676,iob_linear
0,2025-01-01 21:42,1302.0,297.7,2.02727,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.076,120.0,1,0.033788,0.033788,324.03,2.9574,iob_linear
0,2025-01-01 21:45,1305.0,298.2,2.02705,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.083,120.0,1,0.033784,0.033784,328.47,3.02292,iob_linear
0,2025-01-01 21:48,1308.0,298.7,2.02684,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.082,120.0,1,0.033781,0.033781,331.66,3.0685,iob_linear
0,2025-01-01 21:51,1311.0,298.9,2.02664,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.078,120.0,1,0.033777,0.033777,333.67,3.09935,iob_linear
0,2025-01-01 21:54,1314.0,298.4,2.02645,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.068,120.0,1,0.033774,0.033774,334.35,3.11787,iob_linear
0,2025-01-01 21:57,1317.0,297.2,2.02627,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.038,120.0,1,0.033771,0.033771,333.36,3.12201,iob_linear
0,2025-01-01 22:00,1320.0,295.2,2.0261,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.023,120.0,1,0.033768,0.033768,330.4,3.10642,iob_linear
0,2025-01-01 22:03,1323.0,292.8,2.02594,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.119,120.0,1,0.033766,0.033766,325.62,3.06679,iob_linear
0,2025-01-01 22:06,1326.0,290.4,2.02589,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.239,120.0,1,0.033765,0.033765,319.48,3.00324,iob_linear
0,2025-01-01 22:09,1329.0,288.7,2.02595,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.36,120.0,1,0.033766,0.033766,312.83,2.92218,iob_linear
0,2025-01-01 22:12,1332.0,287.8,2.02609,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.455,120.0,1,0.033768,0.033768,306.89,2.83702,iob_linear
0,2025-01-01 22:15,1335.0,288.3,2.02625,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.489,120.0,1,0.033771,0.033771,303.22,2.76719,iob_linear
0,2025-01-01 22:18,1338.0,290.6,2.02635,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.432,120.0,1,0.033773,0.033773,303.57,2.73548,iob_linear
0,2025-01-01 22:21,1341.0,294.9,2.0264,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.259,120.0,1,0.033773,0.033773,309.7,2.76507,iob_linear
0,2025-01-01 22:24,1344.0,301.8,2.02641,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.044,120.0,1,0.033773,0.033773,323.21,2.87662,iob_linear
0,2025-01-01 22:27,1347.0,308.0,2.02638,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.419,120.0,1,0.033773,0.033773,340.9,3.06736,iob_linear
0,2025-01-01 22:30,1350.0,309.5,2.02633,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.732,120.0,1,0.033772,0.033772,356.0,3.29484,iob_linear
0,2025-01-01 22:33,1353.0,310.7,2.02627,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.957,120.0,1,0.033771,0.033771,370.86,3.52154,iob_linear
0,2025-01-01 22:36,1356.0,311.7,2.02619,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,1.075,120.0,1,0.03377,0.03377,383.47,3.71571,iob_linear
0,2025-01-01 22:39,1359.0,312.3,2.02614,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,1.078,120.0,1,0.033769,0.033769,392.25,3.85253,iob_linear
0,2025-01-01 22:42,1362.0,312.4,2.02611,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.969,120.0,1,0.033769,0.033769,396.14,3.91561,iob_linear
0,2025-01-01 22:45,1365.0,311.9,2.02611,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.765,120.0,1,0.033768,0.033768,394.68,3.89844,iob_linear
0,2025-01-01 22:48,1368.0,310.9,2.02609,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.497,120.0,1,0.033768,0.033768,388.12,3.80597,iob_linear
0,2025-01-01 22:51,1371.0,309.3,2.02606,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,0.213,120.0,1,0.033768,0.033768,377.47,3.65618,iob_linear
0,2025-01-01 22:54,1374.0,306.9,2.02601,0.0,6.874,PURE_MPC_BERGMAN,0.0,1.0,-0.019,120.0,1,0.033767,0.033767,364.67,3.48163,iob_linear
0,2025-01-01 22:57,1377.0,303.9,2.02595,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.189,120.0,1,0.033766,0.033766,351.25,3.30861,iob_linear
0,2025-01-01 23:00,1380.0,300.2,2.02589,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.376,120.0,1,0.033765,0.033765,336.96,3.13137,iob_linear
0,2025-01-01 23:03,1383.0,296.2,2.02582,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.571,120.0,1,0.033764,0.033764,321.96,2.94874,iob_linear
0,2025-01-01 23:06,1386.0,292.0,2.02576,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.761,120.0,1,0.033763,0.033763,306.72,2.76375,iob_linear
0,2025-01-01 23:09,1389.0,288.1,2.02569,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.932,120.0,1,0.033762,0.033762,291.89,2.58299,iob_linear
0,2025-01-01 23:12,1392.0,284.5,2.02563,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.068,120.0,1,0.033761,0.033761,278.28,2.41571,iob_linear
0,2025-01-01 23:15,1395.0,281.4,2.02558,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.156,120.0,1,0.03376,0.03376,266.62,2.27217,iob_linear
0,2025-01-01 23:18,1398.0,278.8,2.02553,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.191,120.0,1,0.033759,0.033759,257.37,2.16125,iob_linear
0,2025-01-01 23:21,1401.0,276.6,2.02549,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.175,120.0,1,0.033758,0.033758,250.74,2.08859,iob_linear
0,2025-01-01 23:24,1404.0,274.5,2.02545,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.116,120.0,1,0.033757,0.033757,246.67,2.05545,iob_linear
0,2025-01-01 23:27,1407.0,272.5,2.02541,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.029,120.0,1,0.033757,0.033757,244.83,2.0581,iob_linear
